YearID,MonthID,MNo,Total
2017,7,320,2
2017,7,321,6
2017,7,328,1
2017,7,332,2
2017,7,333,12
2017,7,334,1
2017,7,336,1
2017,7,337,3
2017,7,339,89
2017,7,345,2
2017,7,347,7
2017,7,351,7
2017,7,352,10
2017,7,353,3
2017,7,356,1
2017,7,358,8
2017,7,361,4
2017,7,362,1
2017,7,368,5
2017,7,370,2
2017,7,371,6
2017,7,373,13
2017,7,375,1
2017,7,376,7
2017,7,377,2
2017,7,378,1
2017,7,379,1
2017,7,380,4
2017,7,383,14
2017,7,385,11
2017,7,393,5
2017,7,394,1
2017,7,395,2
2017,8,20,29
2017,8,21,1
2017,8,76,1
2017,8,84,35
2017,8,114,27
2017,8,135,15
2017,8,171,20
2017,8,182,88
2017,8,184,121
2017,8,190,9
2017,8,200,31
2017,8,223,9
2017,8,224,2
2017,8,234,1
2017,8,244,8
2017,8,246,54
2017,8,247,5
2017,8,251,7
2017,8,264,26
2017,8,267,32
2017,8,281,9
2017,8,287,187
2017,8,290,1
2017,8,293,544
2017,8,297,39
2017,8,319,91
2017,8,321,1
2017,8,332,5
2017,8,333,19
2017,8,337,1
2017,8,339,117
2017,8,345,1
2017,8,351,4
2017,8,352,2
2017,8,353,8
2017,8,358,2
2017,8,360,2
2017,8,362,1
2017,8,364,6
2017,8,368,8
2017,8,371,5
2017,8,372,3
2017,8,373,4
2017,8,374,4
2017,8,376,14
2017,8,377,1
2017,8,378,1
2017,8,379,1
2017,8,380,4
2017,8,383,5
2017,8,385,11
2017,8,388,1
2017,8,393,2
2017,8,394,3
2017,9,20,34
2017,9,21,3
2017,9,76,1
2017,9,84,29
2017,9,114,53
2017,9,135,17
2017,9,171,35
2017,9,182,78
2017,9,184,156
2017,9,190,20
2017,9,200,73
2017,9,223,5
2017,9,224,1
2017,9,234,61
2017,9,244,16
2017,9,245,3
2017,9,246,30
2017,9,247,6
2017,9,251,2
2017,9,264,11
2017,9,267,12
2017,9,281,8
2017,9,287,269
2017,9,293,348
2017,9,297,23
2017,9,319,155
2017,9,321,17
2017,9,332,3
2017,9,333,28
2017,9,337,5
2017,9,339,107
2017,9,345,2
2017,9,351,1
2017,9,352,1
2017,9,358,5
2017,9,362,3
2017,9,364,5
2017,9,368,21
2017,9,370,3
2017,9,371,13
2017,9,372,1
2017,9,373,15
2017,9,375,1
2017,9,376,6
2017,9,378,1
2017,9,380,6
2017,9,383,9
2017,9,385,18
2017,9,388,4
2017,9,394,2
2017,10,20,36
2017,10,21,1
2017,10,76,2
2017,10,84,33
2017,10,114,60
2017,10,135,16
2017,10,171,25
2017,10,182,79
2017,10,184,98
2017,10,190,35
2017,10,200,59
2017,10,223,19
2017,10,224,4
2017,10,234,23
2017,10,244,7
2017,10,245,8
2017,10,246,30
2017,10,247,1
2017,10,264,21
2017,10,267,16
2017,10,272,1
2017,10,281,9
2017,10,287,162
2017,10,293,391
2017,10,297,28
2017,10,300,1
2017,10,319,223
2017,10,321,10
2017,10,328,1
2017,10,332,2
2017,10,333,15
2017,10,337,4
2017,10,339,105
2017,10,351,5
2017,10,360,1
2017,10,362,2
2017,10,368,39
2017,10,371,22
2017,10,373,21
2017,10,375,1
2017,10,376,3
2017,10,378,4
2017,10,380,11
2017,10,383,9
2017,10,385,17
2017,11,20,38
2017,11,21,8
2017,11,76,10
2017,11,84,35
2017,11,114,82
2017,11,135,14
2017,11,171,39
2017,11,182,81
2017,11,184,106
2017,11,190,16
2017,11,200,73
2017,11,205,1
2017,11,223,46
2017,11,224,2
2017,11,234,21
2017,11,244,24
2017,11,245,6
2017,11,246,38
2017,11,247,9
2017,11,252,1
2017,11,264,30
2017,11,267,15
2017,11,281,14
2017,11,287,174
2017,11,290,4
2017,11,293,497
2017,11,297,25
2017,11,300,1
2017,11,319,119
2017,11,321,9
2017,11,332,8
2017,11,333,18
2017,11,339,86
2017,11,345,7
2017,11,351,3
2017,11,360,2
2017,11,362,2
2017,11,364,4
2017,11,368,41
2017,11,370,4
2017,11,371,41
2017,11,372,1
2017,11,373,18
2017,11,374,2
2017,11,375,3
2017,11,376,4
2017,11,378,1
2017,11,379,1
2017,11,380,13
2017,11,381,1
2017,11,383,5
2017,11,385,4
2017,11,388,1
2017,11,389,2
2017,11,394,1
2017,12,20,21
2017,12,76,7
2017,12,84,32
2017,12,114,20
2017,12,135,9
2017,12,171,52
2017,12,182,86
2017,12,184,134
2017,12,190,39
2017,12,200,78
2017,12,223,15
2017,12,234,78
2017,12,244,14
2017,12,245,4
2017,12,246,41
2017,12,247,18
2017,12,251,4
2017,12,264,22
2017,12,267,18
2017,12,281,13
2017,12,287,263
2017,12,290,2
2017,12,293,478
2017,12,297,51
2017,12,319,35
2017,12,321,2
2017,12,328,2
2017,12,332,1
2017,12,333,3
2017,12,339,29
2017,12,345,4
2017,12,351,5
2017,12,358,3
2017,12,368,1
2017,12,370,2
2017,12,371,10
2017,12,372,2
2017,12,373,33
2017,12,374,1
2017,12,375,2
2017,12,376,2
2017,12,379,6
2017,12,380,12
2017,12,383,4
2017,12,385,2
2017,12,388,6
2017,12,390,1
2017,12,393,1
2018,1,20,78
2018,1,21,2
2018,1,84,28
2018,1,114,18
2018,1,135,16
2018,1,171,65
2018,1,182,95
2018,1,184,124
2018,1,190,22
2018,1,200,125
2018,1,223,11
2018,1,224,3
2018,1,234,7
2018,1,244,11
2018,1,246,87
2018,1,247,6
2018,1,251,2
2018,1,264,51
2018,1,267,21
2018,1,281,11
2018,1,287,233
2018,1,290,4
2018,1,293,535
2018,1,297,38
2018,1,300,1
2018,1,319,53
2018,1,333,15
2018,1,339,61
2018,1,345,2
2018,1,351,2
2018,1,353,1
2018,1,358,1
2018,1,364,2
2018,1,368,24
2018,1,370,1
2018,1,371,14
2018,1,372,1
2018,1,373,42
2018,1,374,1
2018,1,375,3
2018,1,376,8
2018,1,378,1
2018,1,379,2
2018,1,380,11
2018,1,383,7
2018,1,394,1
2018,1,397,3
2018,1,403,10
2018,2,20,78
2018,2,21,1
2018,2,84,15
2018,2,114,33
2018,2,135,3
2018,2,171,54
2018,2,182,107
2018,2,184,178
2018,2,190,19
2018,2,200,68
2018,2,223,9
2018,2,234,60
2018,2,244,8
2018,2,245,7
2018,2,246,59
2018,2,251,4
2018,2,264,31
2018,2,267,27
2018,2,281,3
2018,2,287,184
2018,2,290,4
2018,2,293,454
2018,2,297,16
2018,2,319,64
2018,2,333,12
2018,2,339,53
2018,2,345,5
2018,2,351,12
2018,2,364,1
2018,2,368,27
2018,2,370,2
2018,2,371,14
2018,2,372,1
2018,2,373,12
2018,2,376,6
2018,2,379,2
2018,2,380,6
2018,2,383,6
2018,2,394,1
2018,2,397,1
2018,2,403,7
2018,3,20,112
2018,3,21,3
2018,3,84,29
2018,3,114,69
2018,3,135,9
2018,3,171,128
2018,3,182,96
2018,3,184,164
2018,3,190,27
2018,3,200,59
2018,3,223,14
2018,3,224,2
2018,3,234,88
2018,3,244,18
2018,3,245,2
2018,3,246,55
2018,3,251,2
2018,3,264,33
2018,3,267,31
2018,3,281,7
2018,3,287,150
2018,3,293,525
2018,3,297,30
2018,3,300,2
2018,3,319,46
2018,3,323,3
2018,3,328,1
2018,3,333,28
2018,3,339,51
2018,3,345,2
2018,3,353,14
2018,3,370,1
2018,3,371,51
2018,3,372,3
2018,3,380,6
2018,3,383,1
2018,3,397,1
2018,3,403,15
2018,3,412,9
2018,4,20,45
2018,4,21,12
2018,4,84,32
2018,4,114,86
2018,4,135,14
2018,4,171,46
2018,4,182,85
2018,4,184,81
2018,4,190,33
2018,4,200,90
2018,4,223,3
2018,4,224,1
2018,4,234,129
2018,4,244,14
2018,4,245,2
2018,4,246,66
2018,4,247,1
2018,4,251,2
2018,4,252,1
2018,4,264,18
2018,4,267,18
2018,4,281,3
2018,4,287,168
2018,4,293,450
2018,4,297,29
2018,4,319,26
2018,4,323,1
2018,4,332,2
2018,4,333,2
2018,4,339,60
2018,4,357,2
2018,4,358,2
2018,4,364,1
2018,4,368,1
2018,4,370,3
2018,4,371,37
2018,4,372,2
2018,4,378,1
2018,4,379,6
2018,4,380,3
2018,4,388,8
2018,4,400,1
2018,4,403,9
2018,4,405,2
2018,4,412,3
2018,4,414,6
2018,4,419,1
2018,5,20,11
2018,5,21,4
2018,5,84,43
2018,5,114,78
2018,5,135,14
2018,5,171,25
2018,5,182,69
2018,5,184,87
2018,5,190,15
2018,5,200,53
2018,5,223,7
2018,5,224,1
2018,5,234,111
2018,5,244,27
2018,5,245,1
2018,5,246,25
2018,5,251,2
2018,5,264,18
2018,5,266,1
2018,5,267,18
2018,5,281,4
2018,5,287,142
2018,5,290,1
2018,5,293,413
2018,5,297,27
2018,5,300,1
2018,5,319,46
2018,5,328,1
2018,5,333,17
2018,5,339,37
2018,5,358,3
2018,5,370,1
2018,5,371,57
2018,5,372,1
2018,5,378,1
2018,5,379,10
2018,5,380,6
2018,5,383,3
2018,5,388,9
2018,5,393,1
2018,5,398,3
2018,5,403,8
2018,5,405,6
2018,5,412,1
2018,5,414,1
2018,5,419,3
2018,5,423,6
2018,5,426,4
2018,6,20,14
2018,6,21,5
2018,6,84,22
2018,6,114,101
2018,6,135,3
2018,6,171,17
2018,6,182,75
2018,6,184,36
2018,6,190,13
2018,6,200,35
2018,6,215,1
2018,6,223,3
2018,6,234,66
2018,6,244,9
2018,6,245,2
2018,6,246,24
2018,6,251,2
2018,6,264,14
2018,6,267,14
2018,6,281,4
2018,6,287,77
2018,6,290,1
2018,6,293,251
2018,6,297,27
2018,6,319,23
2018,6,333,5
2018,6,339,14
2018,6,358,2
2018,6,371,26
2018,6,373,4
2018,6,376,4
2018,6,379,6
2018,6,380,7
2018,6,383,1
2018,6,385,3
2018,6,388,3
2018,6,390,2
2018,6,398,16
2018,6,400,5
2018,6,403,8
2018,6,405,2
2018,6,410,1
2018,6,412,2
2018,6,419,1
2018,6,421,8
2018,6,423,3
2018,6,439,2
2018,7,20,53
2018,7,21,8
2018,7,84,17
2018,7,114,101
2018,7,135,3
2018,7,171,49
2018,7,182,78
2018,7,184,143
2018,7,190,18
2018,7,200,23
2018,7,223,5
2018,7,224,3
2018,7,234,56
2018,7,244,10
2018,7,245,6
2018,7,246,55
2018,7,247,2
2018,7,251,2
2018,7,252,1
2018,7,264,26
2018,7,267,18
2018,7,281,10
2018,7,287,275
2018,7,293,409
2018,7,297,17
2018,7,319,33
2018,7,328,1
2018,7,333,9
2018,7,339,33
2018,7,358,2
2018,7,364,4
2018,7,371,74
2018,7,373,5
2018,7,379,2
2018,7,380,4
2018,7,384,1
2018,7,385,18
2018,7,386,1
2018,7,390,6
2018,7,398,29
2018,7,403,7
2018,7,412,10
2018,7,417,1
2018,7,419,2
2018,7,420,5
2018,7,421,7
2018,7,423,2
2018,7,425,3
2018,7,426,2
2018,7,430,1
2018,8,20,94
2018,8,84,17
2018,8,114,168
2018,8,135,4
2018,8,152,3
2018,8,171,6
2018,8,182,43
2018,8,184,153
2018,8,190,10
2018,8,200,29
2018,8,223,8
2018,8,234,49
2018,8,244,4
2018,8,245,1
2018,8,246,57
2018,8,251,3
2018,8,264,19
2018,8,267,10
2018,8,281,10
2018,8,287,201
2018,8,290,1
2018,8,293,261
2018,8,297,12
2018,8,300,2
2018,8,319,17
2018,8,320,4
2018,8,328,1
2018,8,333,6
2018,8,339,23
2018,8,357,4
2018,8,371,16
2018,8,373,30
2018,8,379,3
2018,8,380,2
2018,8,385,28
2018,8,388,1
2018,8,390,12
2018,8,398,19
2018,8,400,7
2018,8,403,9
2018,8,405,10
2018,8,410,1
2018,8,412,6
2018,8,416,3
2018,8,419,5
2018,8,421,2
2018,8,423,2
2018,8,424,2
2018,8,425,2
2018,8,426,2
2018,8,430,1
2018,8,431,1
2018,8,445,6
2018,8,446,3
2018,9,20,84
2018,9,84,20
2018,9,114,170
2018,9,135,7
2018,9,152,16
2018,9,171,20
2018,9,182,87
2018,9,184,108
2018,9,190,30
2018,9,200,17
2018,9,223,9
2018,9,224,5
2018,9,234,59
2018,9,244,6
2018,9,245,5
2018,9,246,44
2018,9,247,1
2018,9,251,2
2018,9,264,23
2018,9,267,7
2018,9,281,9
2018,9,287,239
2018,9,293,405
2018,9,297,23
2018,9,319,5
2018,9,328,1
2018,9,333,11
2018,9,339,11
2018,9,358,4
2018,9,364,1
2018,9,368,79
2018,9,371,44
2018,9,373,55
2018,9,379,2
2018,9,380,4
2018,9,385,58
2018,9,388,3
2018,9,390,17
2018,9,398,34
2018,9,400,9
2018,9,403,15
2018,9,405,6
2018,9,408,4
2018,9,410,2
2018,9,412,42
2018,9,419,8
2018,9,420,2
2018,9,421,1
2018,9,424,2
2018,9,425,2
2018,9,430,1
2018,9,431,10
2018,9,442,1
2018,9,443,4
2018,9,445,6
2018,9,446,1
2018,10,20,63
2018,10,84,25
2018,10,114,178
2018,10,135,10
2018,10,152,14
2018,10,171,25
2018,10,182,64
2018,10,184,184
2018,10,190,34
2018,10,200,11
2018,10,223,16
2018,10,224,4
2018,10,234,52
2018,10,244,9
2018,10,245,2
2018,10,246,43
2018,10,247,5
2018,10,251,4
2018,10,264,32
2018,10,267,10
2018,10,281,6
2018,10,287,147
2018,10,293,433
2018,10,297,16
2018,10,319,16
2018,10,328,1
2018,10,333,11
2018,10,339,10
2018,10,358,2
2018,10,364,2
2018,10,368,92
2018,10,371,33
2018,10,373,54
2018,10,379,1
2018,10,380,3
2018,10,385,38
2018,10,388,1
2018,10,390,1
2018,10,397,1
2018,10,398,27
2018,10,400,29
2018,10,403,4
2018,10,405,2
2018,10,408,7
2018,10,412,84
2018,10,419,2
2018,10,420,2
2018,10,422,2
2018,10,424,3
2018,10,425,3
2018,10,426,3
2018,10,428,1
2018,10,431,3
2018,10,443,3
2018,10,445,2
2018,11,20,57
2018,11,21,1
2018,11,84,16
2018,11,114,134
2018,11,135,9
2018,11,152,5
2018,11,171,21
2018,11,182,52
2018,11,184,73
2018,11,190,14
2018,11,200,3
2018,11,223,11
2018,11,224,2
2018,11,234,33
2018,11,244,6
2018,11,245,3
2018,11,246,28
2018,11,247,1
2018,11,251,2
2018,11,264,20
2018,11,267,6
2018,11,281,3
2018,11,287,82
2018,11,293,241
2018,11,297,17
2018,11,319,14
2018,11,333,14
2018,11,339,7
2018,11,358,6
2018,11,368,80
2018,11,371,11
2018,11,373,26
2018,11,379,1
2018,11,380,1
2018,11,385,52
2018,11,388,9
2018,11,390,9
2018,11,398,25
2018,11,400,15
2018,11,403,4
2018,11,412,108
2018,11,416,1
2018,11,417,1
2018,11,419,2
2018,11,420,2
2018,11,422,2
2018,11,423,2
2018,11,424,5
2018,11,425,2
2018,11,426,2
2018,11,431,7
2018,11,441,4
2018,11,443,1
2018,11,444,1
2018,12,20,25
2018,12,84,14
2018,12,114,80
2018,12,135,5
2018,12,152,5
2018,12,171,17
2018,12,182,35
2018,12,184,59
2018,12,190,7
2018,12,200,3
2018,12,223,5
2018,12,224,4
2018,12,234,19
2018,12,244,5
2018,12,245,1
2018,12,246,12
2018,12,251,5
2018,12,264,11
2018,12,267,4
2018,12,287,34
2018,12,293,191
2018,12,297,22
2018,12,319,3
2018,12,328,1
2018,12,339,12
2018,12,358,2
2018,12,368,23
2018,12,371,3
2018,12,373,14
2018,12,379,1
2018,12,385,47
2018,12,388,4
2018,12,390,1
2018,12,398,19
2018,12,400,18
2018,12,403,2
2018,12,410,1
2018,12,412,52
2018,12,416,1
2018,12,419,2
2018,12,420,2
2018,12,422,1
2018,12,423,1
2018,12,424,1
2018,12,425,2
2018,12,429,1
2018,12,431,7
2018,12,441,4
2018,12,443,1
2019,1,20,46
2019,1,84,23
2019,1,114,102
2019,1,135,7
2019,1,152,13
2019,1,171,56
2019,1,182,72
2019,1,184,102
2019,1,190,26
2019,1,200,19
2019,1,223,11
2019,1,234,51
2019,1,244,7
2019,1,245,5
2019,1,246,41
2019,1,251,3
2019,1,264,23
2019,1,267,7
2019,1,281,4
2019,1,287,90
2019,1,293,357
2019,1,297,10
2019,1,319,19
2019,1,333,1
2019,1,339,8
2019,1,358,2
2019,1,364,4
2019,1,368,60
2019,1,371,31
2019,1,373,39
2019,1,380,1
2019,1,385,85
2019,1,386,3
2019,1,390,12
2019,1,398,29
2019,1,400,37
2019,1,403,9
2019,1,408,1
2019,1,410,1
2019,1,412,83
2019,1,416,6
2019,1,417,1
2019,1,419,3
2019,1,420,1
2019,1,423,1
2019,1,425,3
2019,1,426,1
2019,1,430,1
2019,1,431,21
2019,1,441,9
2019,1,443,1
2019,1,446,12
2019,2,20,40
2019,2,21,2
2019,2,84,21
2019,2,114,132
2019,2,135,7
2019,2,152,12
2019,2,171,55
2019,2,182,67
2019,2,184,80
2019,2,190,7
2019,2,200,13
2019,2,223,11
2019,2,234,28
2019,2,244,13
2019,2,245,4
2019,2,246,24
2019,2,251,1
2019,2,264,20
2019,2,267,12
2019,2,281,4
2019,2,287,76
2019,2,290,2
2019,2,293,311
2019,2,297,21
2019,2,300,1
2019,2,319,22
2019,2,333,6
2019,2,339,10
2019,2,358,8
2019,2,368,59
2019,2,371,18
2019,2,373,28
2019,2,380,1
2019,2,385,63
2019,2,390,9
2019,2,398,26
2019,2,400,25
2019,2,403,1
2019,2,407,1
2019,2,410,2
2019,2,412,43
2019,2,419,4
2019,2,422,1
2019,2,425,4
2019,2,431,18
2019,2,441,9
2019,3,20,30
2019,3,21,1
2019,3,84,24
2019,3,114,93
2019,3,135,12
2019,3,152,12
2019,3,171,73
2019,3,182,52
2019,3,184,90
2019,3,190,7
2019,3,200,14
2019,3,223,7
2019,3,224,1
2019,3,234,38
2019,3,244,10
2019,3,245,2
2019,3,246,25
2019,3,251,5
2019,3,264,24
2019,3,267,9
2019,3,281,9
2019,3,287,102
2019,3,293,335
2019,3,297,20
2019,3,319,22
2019,3,333,2
2019,3,339,6
2019,3,353,1
2019,3,358,4
2019,3,368,37
2019,3,371,15
2019,3,373,34
2019,3,376,1
2019,3,385,67
2019,3,388,2
2019,3,390,8
2019,3,398,23
2019,3,400,34
2019,3,403,2
2019,3,410,3
2019,3,412,19
2019,3,416,13
2019,3,419,3
2019,3,420,1
2019,3,422,1
2019,3,425,3
2019,3,426,1
2019,3,431,16
2019,3,441,2
2019,3,443,1
2019,3,446,2
2019,4,20,21
2019,4,21,1
2019,4,84,43
2019,4,114,80
2019,4,135,26
2019,4,152,15
2019,4,171,44
2019,4,182,76
2019,4,184,49
2019,4,190,10
2019,4,200,13
2019,4,223,9
2019,4,234,36
2019,4,244,13
2019,4,245,3
2019,4,246,41
2019,4,251,6
2019,4,264,19
2019,4,267,33
2019,4,281,2
2019,4,287,60
2019,4,293,354
2019,4,297,12
2019,4,319,24
2019,4,333,3
2019,4,339,3
2019,4,358,2
2019,4,364,1
2019,4,368,27
2019,4,371,24
2019,4,373,35
2019,4,379,3
2019,4,385,65
2019,4,386,6
2019,4,388,2
2019,4,390,5
2019,4,391,1
2019,4,398,24
2019,4,400,39
2019,4,403,5
2019,4,412,19
2019,4,416,4
2019,4,417,2
2019,4,419,6
2019,4,422,1
2019,4,423,2
2019,4,426,4
2019,4,431,13
2019,4,441,3
2019,4,443,3
2019,5,20,9
2019,5,21,1
2019,5,84,28
2019,5,114,57
2019,5,135,8
2019,5,152,9
2019,5,171,22
2019,5,182,43
2019,5,184,34
2019,5,190,2
2019,5,200,7
2019,5,223,1
2019,5,224,5
2019,5,234,24
2019,5,244,2
2019,5,245,3
2019,5,246,26
2019,5,251,6
2019,5,264,34
2019,5,267,7
2019,5,281,3
2019,5,287,42
2019,5,290,1
2019,5,293,200
2019,5,297,18
2019,5,300,1
2019,5,319,17
2019,5,339,2
2019,5,358,6
2019,5,368,8
2019,5,371,6
2019,5,373,12
2019,5,379,1
2019,5,385,68
2019,5,398,13
2019,5,400,18
2019,5,403,14
2019,5,407,2
2019,5,410,4
2019,5,412,14
2019,5,419,8
2019,5,420,1
2019,5,431,9
2019,5,441,3
2019,5,443,1
2019,5,446,1
2019,5,450,80
2019,6,20,12
2019,6,84,11
2019,6,114,117
2019,6,135,22
2019,6,152,1
2019,6,171,44
2019,6,182,15
2019,6,184,46
2019,6,190,6
2019,6,200,9
2019,6,223,2
2019,6,224,3
2019,6,234,34
2019,6,244,10
2019,6,245,2
2019,6,246,40
2019,6,251,4
2019,6,264,32
2019,6,267,11
2019,6,281,8
2019,6,287,55
2019,6,293,169
2019,6,297,26
2019,6,319,28
2019,6,333,1
2019,6,339,4
2019,6,358,6
2019,6,364,1
2019,6,368,32
2019,6,371,22
2019,6,373,31
2019,6,385,49
2019,6,390,5
2019,6,398,20
2019,6,400,17
2019,6,403,1
2019,6,407,1
2019,6,410,1
2019,6,412,15
2019,6,416,2
2019,6,419,4
2019,6,420,1
2019,6,423,1
2019,6,425,2
2019,6,426,1
2019,6,431,10
2019,6,450,150
2019,7,20,9
2019,7,21,1
2019,7,84,33
2019,7,114,70
2019,7,135,13
2019,7,152,3
2019,7,171,58
2019,7,182,66
2019,7,184,51
2019,7,190,7
2019,7,200,8
2019,7,223,2
2019,7,224,22
2019,7,234,39
2019,7,244,7
2019,7,245,4
2019,7,246,23
2019,7,251,1
2019,7,264,28
2019,7,267,14
2019,7,281,8
2019,7,287,31
2019,7,293,334
2019,7,297,15
2019,7,319,24
2019,7,333,1
2019,7,339,3
2019,7,358,8
2019,7,368,25
2019,7,371,19
2019,7,373,41
2019,7,376,1
2019,7,379,1
2019,7,385,71
2019,7,390,6
2019,7,398,30
2019,7,400,30
2019,7,403,5
2019,7,408,1
2019,7,410,3
2019,7,412,25
2019,7,416,1
2019,7,419,4
2019,7,425,1
2019,7,426,1
2019,7,431,10
2019,7,441,3
2019,7,442,1
2019,7,443,2
2019,7,450,68
2019,8,20,12
2019,8,21,2
2019,8,84,17
2019,8,114,82
2019,8,135,12
2019,8,171,25
2019,8,182,61
2019,8,184,45
2019,8,190,10
2019,8,200,23
2019,8,223,6
2019,8,224,3
2019,8,234,29
2019,8,244,14
2019,8,245,4
2019,8,246,28
2019,8,251,1
2019,8,264,22
2019,8,267,2
2019,8,281,2
2019,8,287,41
2019,8,293,310
2019,8,297,12
2019,8,319,6
2019,8,333,1
2019,8,358,5
2019,8,368,20
2019,8,371,14
2019,8,373,15
2019,8,385,68
2019,8,390,1
2019,8,397,1
2019,8,398,19
2019,8,400,19
2019,8,403,6
2019,8,410,3
2019,8,412,32
2019,8,416,2
2019,8,419,4
2019,8,422,1
2019,8,423,2
2019,8,425,1
2019,8,426,2
2019,8,431,10
2019,8,441,4
2019,8,442,1
2019,8,443,5
2019,8,450,35
2019,9,20,12
2019,9,21,3
2019,9,84,24
2019,9,114,80
2019,9,135,17
2019,9,152,6
2019,9,171,71
2019,9,182,49
2019,9,184,47
2019,9,190,11
2019,9,200,31
2019,9,223,22
2019,9,234,25
2019,9,244,9
2019,9,245,3
2019,9,246,29
2019,9,251,1
2019,9,264,19
2019,9,267,4
2019,9,281,5
2019,9,287,30
2019,9,293,331
2019,9,297,19
2019,9,319,26
2019,9,333,3
2019,9,339,1
2019,9,358,5
2019,9,364,1
2019,9,368,33
2019,9,371,20
2019,9,373,10
2019,9,385,61
2019,9,390,4
2019,9,391,1
2019,9,398,14
2019,9,400,46
2019,9,403,4
2019,9,408,1
2019,9,410,2
2019,9,412,43
2019,9,416,5
2019,9,419,7
2019,9,422,3
2019,9,425,6
2019,9,431,3
2019,9,442,1
2019,9,443,3
2019,9,446,1
2019,9,450,18
2019,10,20,6
2019,10,21,1
2019,10,84,19
2019,10,114,73
2019,10,135,21
2019,10,152,4
2019,10,171,52
2019,10,182,36
2019,10,184,30
2019,10,190,13
2019,10,200,12
2019,10,223,10
2019,10,224,2
2019,10,234,12
2019,10,244,7
2019,10,245,1
2019,10,246,31
2019,10,264,26
2019,10,267,2
2019,10,281,6
2019,10,287,11
2019,10,293,236
2019,10,297,8
2019,10,300,1
2019,10,319,26
2019,10,333,2
2019,10,339,5
2019,10,347,3
2019,10,358,1
2019,10,368,31
2019,10,371,7
2019,10,373,20
2019,10,379,1
2019,10,385,57
2019,10,390,3
2019,10,391,4
2019,10,398,11
2019,10,400,44
2019,10,403,5
2019,10,408,2
2019,10,410,1
2019,10,412,85
2019,10,416,11
2019,10,419,5
2019,10,422,3
2019,10,425,4
2019,10,426,1
2019,10,428,1
2019,10,431,2
2019,10,435,1
2019,10,441,4
2019,10,450,33
2019,10,453,1
2019,10,455,1
2019,11,20,19
2019,11,84,30
2019,11,114,68
2019,11,135,20
2019,11,152,5
2019,11,171,72
2019,11,182,30
2019,11,184,24
2019,11,190,12
2019,11,200,11
2019,11,223,5
2019,11,224,2
2019,11,234,16
2019,11,244,3
2019,11,245,1
2019,11,246,45
2019,11,251,8
2019,11,264,32
2019,11,267,3
2019,11,281,1
2019,11,287,28
2019,11,293,211
2019,11,297,21
2019,11,319,37
2019,11,339,1
2019,11,358,2
2019,11,368,42
2019,11,371,6
2019,11,373,23
2019,11,385,61
2019,11,390,2
2019,11,391,8
2019,11,398,19
2019,11,400,50
2019,11,403,3
2019,11,408,2
2019,11,410,5
2019,11,412,87
2019,11,416,13
2019,11,419,6
2019,11,422,2
2019,11,423,2
2019,11,425,1
2019,11,426,4
2019,11,431,23
2019,11,441,3
2019,11,442,1
2019,11,450,42
2019,11,453,1
2019,12,20,16
2019,12,21,1
2019,12,84,34
2019,12,114,64
2019,12,135,21
2019,12,152,11
2019,12,171,22
2019,12,182,40
2019,12,184,34
2019,12,190,10
2019,12,200,19
2019,12,223,16
2019,12,224,11
2019,12,234,24
2019,12,244,16
2019,12,245,2
2019,12,246,32
2019,12,251,1
2019,12,264,30
2019,12,267,6
2019,12,281,5
2019,12,287,54
2019,12,293,237
2019,12,297,18
2019,12,300,5
2019,12,319,21
2019,12,339,2
2019,12,358,2
2019,12,368,31
2019,12,371,12
2019,12,373,41
2019,12,385,68
2019,12,390,4
2019,12,391,15
2019,12,398,15
2019,12,400,32
2019,12,403,1
2019,12,408,2
2019,12,410,6
2019,12,412,76
2019,12,416,23
2019,12,419,5
2019,12,422,2
2019,12,423,2
2019,12,425,3
2019,12,426,1
2019,12,428,1
2019,12,431,5
2019,12,435,1
2019,12,441,3
2019,12,442,1
2019,12,446,1
2019,12,450,35
2019,12,453,5
2020,1,20,15
2020,1,84,35
2020,1,114,32
2020,1,135,22
2020,1,152,5
2020,1,171,100
2020,1,182,36
2020,1,184,25
2020,1,190,9
2020,1,200,27
2020,1,223,15
2020,1,224,2
2020,1,234,43
2020,1,244,10
2020,1,245,3
2020,1,246,28
2020,1,264,35
2020,1,267,8
2020,1,281,6
2020,1,287,28
2020,1,293,270
2020,1,297,18
2020,1,319,25
2020,1,339,4
2020,1,358,1
2020,1,368,44
2020,1,371,11
2020,1,373,30
2020,1,384,2
2020,1,385,81
2020,1,390,1
2020,1,391,3
2020,1,398,24
2020,1,400,48
2020,1,403,2
2020,1,408,2
2020,1,410,3
2020,1,412,40
2020,1,416,12
2020,1,417,2
2020,1,419,3
2020,1,422,4
2020,1,423,2
2020,1,425,2
2020,1,431,4
2020,1,435,2
2020,1,441,4
2020,1,443,1
2020,1,450,53
2020,1,453,1
2020,2,20,15
2020,2,84,39
2020,2,114,64
2020,2,135,24
2020,2,152,3
2020,2,171,88
2020,2,182,65
2020,2,184,27
2020,2,190,8
2020,2,200,31
2020,2,223,5
2020,2,224,6
2020,2,234,40
2020,2,244,16
2020,2,245,5
2020,2,246,27
2020,2,264,34
2020,2,267,4
2020,2,281,5
2020,2,287,26
2020,2,293,324
2020,2,297,15
2020,2,319,29
2020,2,333,5
2020,2,339,5
2020,2,368,52
2020,2,371,15
2020,2,373,75
2020,2,385,84
2020,2,390,2
2020,2,391,9
2020,2,398,24
2020,2,400,52
